13:03:56,096 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-763-0224P] Strategy stopping
13:03:56,096 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-036-1010P] Strategy stopping
13:03:56,097 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-020-0872P] Strategy stopping
13:03:56,097 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-035-0378P] Strategy stopping
13:03:56,098 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-026-1678P] Strategy stopping
13:03:56,098 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-060-1245P] Strategy stopping
13:03:56,099 [Thread-SC-8] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-795-0537P] Strategy stopping
13:03:56,099 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-870-2230P] Strategy stopping
13:03:56,100 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-935-1463P] Strategy stopping
13:03:56,100 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-669-2317P] Strategy stopping
13:03:56,101 [Thread-SC-0] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-859-1623P] Strategy stopping
13:03:56,105 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-678-0629P] Strategy stopping
13:03:56,108 [Thread-SC-3] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-939-0714P] Strategy stopping
13:03:56,110 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-051-1009P] Strategy stopping
13:03:56,111 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-019-1698P] Strategy stopping
13:03:56,111 [Thread-SC-7] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-028-0897P] Strategy stopping
13:03:56,112 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-070-1995P] Strategy stopping
13:03:56,113 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-073-0583P] Strategy stopping
13:03:56,113 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-675-2213P] Strategy stopping
13:03:56,114 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-069-0734P] Strategy stopping
13:03:56,114 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-072-2299P] Strategy stopping
13:03:56,115 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-061-0974P] Strategy stopping
13:03:56,116 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-053-2076P] Strategy stopping
13:03:56,116 [Thread-SC-9] INFO  SingleInstrumentStrategy  - [S1-20130218-125550-058-2473P] Strategy stopping
13:03:56,120 [PersistenceManager] WARN  AsyncPriorityEventThread  - Slow consumer thread PersistenceManager normal queue size: 102
13:03:56,122 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-938-1210P] Strategy stopping
13:03:56,125 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-936-0552P] Strategy stopping
13:03:56,125 [Thread-SC-2] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-863-2278P] Strategy stopping
13:03:56,125 [Thread-SC-1] INFO  SingleInstrumentStrategy  - [S1-20130218-125549-861-1376P] Strategy stopping
13:03:56,126 [OrderManager] WARN  AsyncPriorityEventThread  - Slow consumer thread OrderManager normal queue size: 106
13:03:56,134 [OrderManager] WARN  AsyncPriorityEventThread  - Slow consumer thread OrderManager normal queue size: 100
13:03:56,135 [OrderManager] INFO  AsyncPriorityEventThread  - Slow consumer thread OrderManager normal back to normal, queue size: 99
13:03:56,177 [PersistenceManager] WARN  AsyncPriorityEventThread  - Slow consumer thread PersistenceManager normal queue size: 100
13:03:56,180 [PersistenceManager] INFO  AsyncPriorityEventThread  - Slow consumer thread PersistenceManager normal back to normal, queue size: 99
13:03:58,084 [main] INFO  Server  - uninitialising server
13:03:58,084 [main] INFO  UpStreamManager  - uninitialising
13:03:58,084 [main] INFO  TickDataManager  - uninitialising
13:03:58,149 [main] INFO  DownStreamManager  - uninitialising
13:03:58,149 [main] INFO  MarketDataManager  - uninitialising
13:03:58,149 [main] INFO  RefDataManager  - uninitialising
13:03:58,163 [main] INFO  BrokerService  - ActiveMQ Message Broker (localhost, ID:950-PC-50573-1361163544032-1:1) is shutting down
13:03:59,225 [main] INFO  TransportConnector  - Connector tcp://0.0.0.0:61616 Stopped
13:03:59,252 [main] INFO  BrokerService  - ActiveMQ JMS Message Broker (localhost, ID:950-PC-50573-1361163544032-1:1) stopped
